movie_id,title,tags
12779,Swept Away,strand alon desert island dure cruis spoil woman deckhand reunit after their rescu comedi romanc adulteri island shipwreck tropicalisland madonna adrianogiannini brucegreenwood
13191,"War, Inc.",futur fiction desert countri turaqistan after privat corpor tamerlan own former presid unit state taken whole countri brand hauser suppress emot gobbl sauc hire corpor their competitor action adventur comedi thriller hitman politicalsatir johncusack hilaryduff marisatomei
11770,Shaolin Soccer,young shaolin follow reunit discourag brother soccer use their martial skill their advantag action comedi martialart stadium champion shaolin steelhelmet soccer stephenchow ngman-tat patricktseyin stephenchow
12703,The Brown Bunny,race motorcycl 250cc formula class race after hampshir california dure trip haunt memori daisi love drama rape ambul exgirlfriend memori unsimulatedsex motorcycl vincentgallo chloësevigni cheryltieg vincentgallo
64559,The Swindle,betti victor artist betti bring mauric treasur multin compani mauric transfer million franc switzerland betti convinc plan steal money comedi crime thriller michelserrault isabellehuppert françoiscluzet
222649,Rosewater,2009 iranian canadian journalist maziar bahari cover iran volatil elect newsweek report live countri access media appear daili stewart tape interview comedian jason jone interview intend satir tehran author didnt would quickli haunt bahari roust famili thrown prison make directori debut stewart tell bahari monthslong imprison interrog power affect docudrama featur potent perform garcía bernal recount bahari effort maintain saniti isol persecutionthrough memori famili recollect music love thought unborn child drama prison biographi report interrog iran americanspi gaelgarcíabern shohrehaghdashloo jasonjon
115872,The Chambermaid on the Titanic,horti french foundri worker contest sail titan england mari say chambermaid titan cannot room share room chastely; awaken gone sail photo return home suspect sleep simeon foundri owner horti where friend drunk start tell erot fantasi happen mari draw larger audienc night drama oliviermartinez aitanasánchez-gijón romanebohring
101173,Coriolanus,caiu martiu coriolanu arrog fearsom gener built career protect enemi push ambiti mother posit consul coriolanu mass unpopular certain colleagu result expuls rome coriolanu seek sworn enemi tullu aufidiu togeth destroy great citi drama thriller senat gener market rivalri tragedi tear scar stab truce flag vote gerardbutl ralphfienn lubnaazab
25350,Imaginary Heroes,travi goodlook popular school competit swimmer everyon shock inexplic commit suicid follow unfold member famili struggl recov tragedi mix result comedi drama suicid suicidemiss sigourneyweav ryandonowho emilehirsch danharri
10034,High Heels and Low Lifes,nurs eavesdrop friend phone convers describ heist friend conspir blackmail robber million action crime comedi nurs blackmail teacher bestfriend bankrobberi minniedriv marymccormack kevinmcn
20178,World's Greatest Dad,robin william star lanc clayton learn settl dream be famou writer manag school poetri teacher daryl sabara insuffer jackass wont father date clair alexi gilmor school ador teacher doesnt seriou comedi romanc malenud poetri adolesc lie nuditi reject highschool independentfilm teacher vulgar student robinwilliam alexiegilmor darylsabara
5072,Severance,member danni dyer laura harri mcinnerni palisad defens corp sale group arriv europ teambuild exercis fallen block rout their destin howev psychot killer lurk wood horribl cowork horror comedi thriller willtosurv killer forcedretir defencecompani jumptheshark teambuild dannydy lauraharri tobystephen
18191,Edmond,seemingli mildmann businessman edmond burk visit fortunetel hear remark spur leav abruptli miss life encount stranger unsavori peopl weaken barrier encompass longsuppress rage until edmond explod violenc drama thriller newyork sexshop prostitut sex fortunetel underworld murder prejudic racism violenc pawnshop bipolardisord williamh.maci joemantegna deniserichard
31007,Welcome to the Rileys,year after their teenag daughter death riley upstand indiana coupl frozen estrang grief escap orlean busi trip compel urgenc doesnt understand insinu himself underag hooker becom platon guardian drama prostitut rape stripper independentfilm teenagegirl smokingmarijuana kristenstewart jamesgandolfini melissaleo
11546,Police Academy: Mission to Moscow,russian deal mafia veteran polic academi moscow order evid against konstantin konali market comput everyon world play comedi crime videogam mafia policeacademi moscow command georgegayn g.w.bailey leslieeasterbrook
41894,Blood Done Sign My Name,drama base stori which black vietnamera veteran allegedli murder local white businessman later exoner focus local school teacher civil unrest follow acquitt drama crime nataliealynlind michaelrook emilyalynlind jebstuart
184374,Cinco de Mayo: La Batalla,1862 thousand mexican soldier their live against world largest power legendari battl freedom mexico war histori drama mexican christianvazquez lizgallardo angélicaaragón
268171,Elsa & Fred,age embitt widow learn enjoy thank elderli vibrant neighbor elsa learn termin take fontana trevi order reenact favorit scene dolc vita comedi famili romanc widow shirleymaclain christopherplumm chrisnoth
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",filmmak smithe find himself unwil puppet potenti budget action which proce steal reel leav frenzi comedi alansmithe jackiechan sylvesterstallon whoopigoldberg
24663,The Open Road,minor leaguer carlton garret take unexpect track estrang father legendari basebal player garret carlton mother becom sick reunit carlton struggl seri misadventur caus father antic attempt bond mismatch their houston reunit famili comedi drama romanc independentfilm justintimberlak jeffbridg katemara michaelmeredith
39037,The Good Guy,ambiti young manhattanit urban conservationist bledel want friend share with cours often trickiest fall tommi porter sexi young street hotshot everyth seem fall place complic aris tommi sensit handsom cowork daniel greenberg learn street risk reward everybodi angl comedi romanc independentfilm alexisbledel colinegglesfield annachlumski juliodepietro
22805,Motherhood,motherhood comedi written direct katherin dieckmann star thurman anthoni edward minni driver locat york villag focus dilemma motherhood marriag work self shown trial tribul pivot comedi drama motherrol blog womandirector umathurman minniedriv anthonyedward
39055,Free Style,bryant determin covet grand nation motocross race team support love mother precoci littl sister girlfriend prove against heart willpow courag never dream drama famili duringcreditssting corbinbleu sandraecheverría madisonpetti williamdear
245846,Strangerland,newli arriv remot desert town catherin matthew torment suspicion their teenag children mysteri vanish drama thriller australia missingchild outback alcoholicdrink troubledmarriag womandirector australianoutback missingdaught nicolekidman josephfienn hugoweav
25186,Janky Promoters,shadi concert promot water their chanc superstar rapper awri comedi icecub mikeepp youngjeezi
15017,Blonde Ambition,young profession woman simpson unwittingli becom busi execut their megaconglomer comedi romanc stripper friend bestfriend jessicasimpson lukewilson rachaelleighcook scottmarshallsmith
12245,The Oxford Murders,oxford univers professor student togeth potenti seri murder seemingli link mathemat symbol crime mysteri thriller mathematician mathemat oxford symbol triangl masschildkil elijahwood johnhurt leonorwatl
49787,The Reef,great white shark hunt capsiz sailboat along great barrier reef drama horror thriller boat boataccid underwat shark greatwhiteshark adriennepick zoenaylor gytongrantley
16358,Eulogy,black comedi follow three gener famili togeth funer patriarch unveil litani famili secret covert relationship comedi drama familysecret dysfunctionalfamili independentfilm deathinfamili familyconflict explodingboat hankazaria jessebradford zooeydeschanel
7006,White Noise 2: The Light,man famili brought verg death discov identifi peopl about thriller drama horror fantasi suicid murder nathanfillion kateesackhoff craigfairbrass
66767,Beat the World,three danc crew latin american european canadian prepar battl intern world competit detroit along struggl gambl debt breakup their ego final showdown becom world champion their lifelong hope dream live stake music drama sportingev tyronebrown mishaelmorgan nikkigr
17622,Fifty Dead Men Walking,base martin mcgartland stori inform british polic take place 19871991 martin sturgess work rank while keep inform polic fergi kingsley process save numer live still hide today action thriller ira slotmachin riotpolic womandirector benkingsley jimsturgess kevinzeg
